"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TMEM57",5.60622495742817e-05,0.15547305401555,0.345,0.191,1
"BNIP2",5.61830453248481e-05,0.231272009220368,0.419,0.246,1
"MAPK1IP1L",5.62722249418075e-05,0.1579351210487,0.498,0.302,1
"TDRD3",5.63021884699923e-05,0.110364368129299,0.365,0.213,1
"ERCC3",5.65485821869261e-05,0.399365807513682,0.305,0.167,1
"BRWD3",5.66709962852566e-05,0.158891533272856,0.315,0.172,1
"GGCT",5.68279465613185e-05,0.232215674124179,0.557,0.356,1
"DYNC1LI1",5.6890369542089e-05,0.350471805781265,0.365,0.209,1
"RPL10AP6",5.71546690586501e-05,0.284090296540193,0.261,0.137,1
"DNMT1",5.84039007304184e-05,0.195224850035015,0.433,0.257,1
"LRBA",5.84874995538321e-05,0.167114505246342,0.488,0.3,1
"FKBP3",5.8640298572959e-05,0.150963560564545,0.483,0.292,1
"PWWP2A",5.87459028949084e-05,0.226429227346658,0.394,0.229,1
"USP37",5.87578596701104e-05,0.234532513711463,0.286,0.155,1
"POLR2B",6.00254817951751e-05,0.233183314383462,0.468,0.279,1
"CUL4B",6.02077755138617e-05,0.403115191269898,0.261,0.134,1
"SH3RF1",6.04812735746116e-05,0.262052110498097,0.33,0.182,1
"RP11-270C12.3",6.09885911792016e-05,0.248011614413396,0.325,0.181,1
"DAAM1",6.10810850051006e-05,0.198829128254141,0.517,0.331,1
"SMARCB1",6.13240677938124e-05,0.123636121997757,0.463,0.27,1
"MIIP",6.15300759701374e-05,0.188240177697046,0.281,0.149,1
"ACVR2A",6.17016636169274e-05,0.338979532232463,0.256,0.135,1
"MBD1",6.18205167967624e-05,-0.100870510898748,0.271,0.139,1
"TYK2",6.18909020251521e-05,-0.394921016411452,0.305,0.16,1
"COPS7A",6.23373541596707e-05,0.143290586208779,0.369,0.205,1
"FSCN1",6.26715082575652e-05,0.211588028554609,0.621,0.418,1
"CAV1",6.27270413356243e-05,0.746259411188261,0.384,0.242,1
"CDKN1A",6.30248526674925e-05,0.159218331933292,0.522,0.329,1
"CCDC91",6.31217032828426e-05,0.326783614213154,0.507,0.338,1
"GAMT",6.37460968227651e-05,-0.165399105011202,0.384,0.216,1
"C1orf54",6.40166871430927e-05,0.183981431648711,0.345,0.196,1
"HOOK3",6.42888397650397e-05,0.148183500073011,0.596,0.381,1
"C8orf4",6.4560816070137e-05,0.278306700697495,0.478,0.303,1
"DCAF5",6.50791098972551e-05,0.303501955267276,0.404,0.243,1
"RBM26",6.52842184641624e-05,0.214982763901456,0.547,0.347,1
"KCNMB4",6.55130769495559e-05,0.116756956351764,0.315,0.172,1
"NACA3P",6.57981584219153e-05,0.618832105110022,0.296,0.169,1
"ADIPOR1",6.58528821527577e-05,0.152056709037866,0.438,0.258,1
"HSPA4L",6.60530952228428e-05,0.263285368971907,0.256,0.134,1
"NCOA4",6.61043616535601e-05,0.164934791945272,0.443,0.267,1
"WDR41",6.73980818679158e-05,0.127136346678939,0.36,0.209,1
"SDR39U1",6.7596982788669e-05,-0.170288137920278,0.296,0.156,1
"UBA3",6.82596850006714e-05,0.134144669609912,0.315,0.171,1
"TXNL4A",6.84756869995112e-05,0.122236058402244,0.65,0.413,1
"MYL9",6.86065077123233e-05,0.199598733854245,0.473,0.295,1
"THRAP3",6.96484003451394e-05,0.1512456951402,0.709,0.472,1
"DYNC1LI2",6.99018910585084e-05,0.146806818778735,0.591,0.376,1
"AP2S1",7.05229421213003e-05,0.261329578480986,0.783,0.577,1
"TUSC1",7.07328147496086e-05,0.246350560867825,0.33,0.182,1
"RLF",7.11202525571444e-05,0.25607078804744,0.468,0.295,1
"OXR1",7.12413589759083e-05,0.482291528178353,0.527,0.358,1
"PRPF8",7.14503583485295e-05,0.107343667673658,0.498,0.3,1
"PCGF5",7.1913239513834e-05,0.235572265692971,0.369,0.212,1
"SLC35B4",7.20033337057903e-05,0.129275357704665,0.276,0.145,1
"CSPP1",7.20761176960645e-05,0.163132276162822,0.35,0.198,1
"PKN1",7.23779889040839e-05,0.147922963398861,0.394,0.228,1
"LAMTOR1",7.24041117711017e-05,0.133174294889255,0.69,0.448,1
"AAK1",7.24825665781842e-05,0.144916662145115,0.586,0.394,1
"ZC3H14",7.325460307389e-05,0.137118898825977,0.33,0.183,1
"UCHL5",7.34469238728306e-05,0.292855404188464,0.31,0.17,1
"TLE4",7.39152388678893e-05,0.249059591542139,0.414,0.257,1
"STX12",7.41496305176418e-05,0.151011582765241,0.473,0.292,1
"MAPK6",7.44447886855097e-05,0.120383043554192,0.448,0.263,1
"FAM107B",7.45289678244777e-05,0.129064126268183,0.488,0.308,1
"PAICS",7.45332576815934e-05,0.148876326145714,0.33,0.182,1
"ZFAND6",7.46288326516606e-05,0.180057807247644,0.64,0.428,1
"MSL1",7.47325348694557e-05,0.104162264037336,0.512,0.317,1
"AC016831.7",7.52743069168834e-05,0.197952392399173,0.34,0.195,1
"ATP6V1A",7.60446356174846e-05,0.141744522235979,0.33,0.187,1
"PLEKHA7",7.7251286782093e-05,0.256836813588225,0.379,0.232,1
"SLC4A2",7.73856603495928e-05,0.195265040883515,0.3,0.161,1
"IFT81",7.7516467224466e-05,0.624219024801098,0.256,0.136,1
"EXT2",7.75846665490546e-05,0.112285474136496,0.409,0.233,1
"MFGE8",7.7828200642945e-05,0.272309319987741,0.685,0.452,1
"RP11-864N7.2",7.79242632590097e-05,0.523992969228174,0.453,0.303,1
"AFF4",7.81165073893683e-05,0.101903917484153,0.714,0.505,1
"AK3",7.8183155903802e-05,-0.147520544181955,0.389,0.221,1
"TMBIM1",7.90102802249665e-05,-0.111449092674627,0.315,0.173,1
"PEX14",7.9414926860521e-05,0.260199634146118,0.266,0.139,1
"CLOCK",7.94947679732267e-05,0.186118120546928,0.345,0.2,1
"UPP1",7.95434322616777e-05,0.430113535152261,0.409,0.257,1
"CNPY4",7.9704667265003e-05,0.104628703514442,0.31,0.169,1
"CSE1L",7.97599519471547e-05,0.204483555661995,0.266,0.139,1
"CHMP4B",7.97746408727914e-05,0.364196154726209,0.424,0.254,1
"RFX1",8.03604101755114e-05,0.417268111109686,0.291,0.158,1
"LMBRD1",8.05597806586191e-05,0.203440344033976,0.453,0.278,1
"SRGAP2B",8.1406838925324e-05,0.201986423201943,0.374,0.228,1
"SAP30BP",8.20354464613419e-05,0.142306363101661,0.537,0.327,1
"NID2",8.26345214437259e-05,0.109412373428925,0.31,0.169,1
"TEAD2",8.29683345725947e-05,0.196251473300656,0.281,0.151,1
"CMBL",8.32150757950554e-05,0.237517361750316,0.286,0.156,1
"FAM171B",8.36498727986003e-05,0.130114627484496,0.266,0.139,1
"CCDC57",8.41336817555081e-05,0.316937430709838,0.3,0.167,1
"AGFG1",8.43513572935039e-05,0.145874354994081,0.502,0.315,1
"IL10RB",8.45177500212284e-05,0.16927401825726,0.345,0.194,1
"PACSIN2",8.47267540834355e-05,0.279024694526538,0.394,0.236,1
"CBR1",8.47274125771024e-05,0.292401389915091,0.473,0.292,1
"FAM219B",8.49534390230948e-05,0.372269379343167,0.271,0.145,1
"SMG6",8.49968056229248e-05,0.116589211661543,0.404,0.238,1
"HPCAL1",8.5215461512613e-05,0.332048776880751,0.35,0.204,1
"ERO1L",8.53321855923187e-05,0.172543588596308,0.355,0.202,1
"SKIV2L2",8.53791975634431e-05,0.153119524701235,0.498,0.314,1
"POLR2G",8.60886993680556e-05,0.198317623909124,0.256,0.134,1
"MRPL17",8.60912925483133e-05,0.580124907171892,0.448,0.279,1
"ALG5",8.65791606401844e-05,0.136278685940694,0.429,0.252,1
"SUMF2",8.71517681552266e-05,0.187226534036977,0.473,0.29,1
"ASH1L",8.75423645842662e-05,0.235907073044659,0.704,0.495,1
"CMTR2",8.75699105300991e-05,-0.196589206087558,0.31,0.169,1
"ADK",8.77006125816987e-05,0.16562464524223,0.409,0.246,1
"CFL2",8.78855838910785e-05,0.53717493304012,0.32,0.182,1
"EIF1AX",8.84801812797437e-05,0.171966769787393,0.69,0.455,1
"NOSIP",8.8844104864175e-05,0.106391276514693,0.463,0.274,1
"DDX23",8.90746786621835e-05,0.176662064551147,0.286,0.151,1
"TTC3",8.96996522313593e-05,0.28143109268187,0.852,0.678,1
"DNAJC5",9.0160535211522e-05,0.140626133375127,0.3,0.167,1
"ZFYVE27",9.0951991825074e-05,0.284000195824057,0.3,0.164,1
"NFATC1",9.13162764583998e-05,0.358352617338347,0.305,0.17,1
"ZNF592",9.18118297541303e-05,0.200255434088896,0.271,0.149,1
"ITIH5",9.18720968248823e-05,0.207851296932749,0.32,0.184,1
"ENPP2",9.21265169160591e-05,0.115332162808334,0.315,0.175,1
"SRP72",9.22027971278712e-05,0.268806520375493,0.532,0.333,1
"TACC1",9.26965674448463e-05,0.355891815258306,0.64,0.414,1
"RNF8",9.30031834269221e-05,0.233714597875399,0.365,0.211,1
"TUBB",9.33108123099276e-05,0.173638938024733,0.813,0.621,1
"RASA3",9.48640797732486e-05,0.138494316713221,0.33,0.184,1
"BTBD10",9.59730690757851e-05,0.154951535409909,0.286,0.155,1
"SMO",9.64401933706376e-05,0.131608730660074,0.365,0.209,1
"CCT3",9.69114009706475e-05,0.192305705070374,0.66,0.458,1
"CPSF6",9.69802692623821e-05,-0.13325295484004,0.507,0.292,1
"DCP2",9.74735457798178e-05,-0.198433077959782,0.478,0.276,1
"GGA2",9.75153908191241e-05,-0.120400220854518,0.399,0.23,1
"MED14",9.86606121434975e-05,-0.30188875826984,0.305,0.165,1
"FOXN3",9.87901520791104e-05,0.283945615241247,0.675,0.458,1
"MIR181A1HG",9.88168244505019e-05,0.18099250144682,0.404,0.247,1
"HNRNPL",9.89730319340064e-05,0.201351274829928,0.424,0.257,1
"OSGEP",9.91357171867684e-05,0.307556360434055,0.35,0.205,1
"CCDC85B",0.000100485794758351,0.24981393216494,0.709,0.506,1
"JAK2",0.000100684014440228,0.335283775406395,0.281,0.15,1
"MAN1B1",0.000100689746191638,0.126621475679676,0.384,0.223,1
"GPAA1",0.000101475943389553,0.486213662328754,0.458,0.293,1
"BOLA3",0.000102743142478467,0.161454339948603,0.365,0.206,1
"RAC1P2",0.000103092533849614,0.147164933696891,0.325,0.183,1
"DENND4A",0.000103348754827819,0.241717830118416,0.498,0.32,1
"SVIP",0.000104323608576265,-0.230633664706803,0.374,0.211,1
"TTC1",0.00010444241524331,0.128712105754352,0.507,0.314,1
"STK11",0.000104595301258543,-0.170861376870944,0.365,0.208,1
"FDXR",0.000104950712983753,0.255989458457581,0.291,0.161,1
"CBX3",0.000105275455720485,0.186746757522669,0.778,0.551,1
"SEMA3C",0.000105544112810999,0.210512721189716,0.335,0.194,1
"PAIP1",0.000105544835733454,0.383175346790317,0.448,0.272,1
"RNF4",0.000106212158150517,-0.153684440485073,0.394,0.227,1
"EGFR",0.000107145946714143,0.186925168789048,0.468,0.297,1
"C18orf25",0.00010730379506994,0.246121660633037,0.261,0.14,1
"STX17",0.000107567677742853,0.25791667421404,0.305,0.169,1
"PPM1G",0.000107883887012505,0.10701555711917,0.591,0.373,1
"NOL8",0.000108062564279866,-0.197771515984922,0.325,0.177,1
"FKBP7",0.000108129304824875,0.154475658998928,0.399,0.241,1
"ACSS3",0.000108441999887455,0.164494739833175,0.365,0.216,1
"GNPAT",0.000109487969024342,0.157045062833526,0.35,0.2,1
"WAPAL",0.000110133059747579,-0.111354871749277,0.463,0.275,1
"CCT6A",0.000110623877533896,0.115944193504267,0.65,0.435,1
"RIOK3",0.000112387824839061,-0.209644174510318,0.438,0.253,1
"MIR4458HG",0.00011243736458623,0.247518350776639,0.271,0.143,1
"CANX",0.000112834014171336,0.290239015018581,0.764,0.557,1
"TRAPPC8",0.000114707508606345,0.219567185995885,0.251,0.135,1
"PNPLA8",0.00011492556661357,0.130013901420658,0.547,0.346,1
"BMPR1A",0.00011512439412202,0.138324876326954,0.389,0.229,1
"ADPRHL2",0.000115224950131357,0.274683501373405,0.34,0.193,1
"COG4",0.000115341406142741,-0.154371318876789,0.35,0.194,1
"SERINC3",0.000115938123945031,0.183227599567184,0.596,0.378,1
"SMIM15",0.000115947971364991,-0.130178515103666,0.438,0.257,1
"GINM1",0.000116117572650225,0.122912881901292,0.581,0.364,1
"CCND2",0.000116876608159028,0.161175481790312,0.768,0.54,1
"LRRN3",0.000117485058482207,0.518566586971406,0.276,0.155,1
"RPL34P18",0.000117831474238349,0.161439795488282,0.34,0.198,1
"MANBAL",0.000118137631686965,0.113248094967126,0.31,0.173,1
"SH3D19",0.000118233143361994,0.236546986931647,0.36,0.21,1
"KDELR1",0.000119073221374325,0.138406590593285,0.808,0.597,1
"PEPD",0.000120504459139188,0.144973972266005,0.468,0.286,1
"TMEM223",0.000120555477147168,0.258787909879417,0.335,0.19,1
"ANAPC11",0.000120960159656887,0.178485336620115,0.729,0.504,1
"AC022431.1",0.000121239624195832,0.380723992430738,0.429,0.276,1
"SPOP",0.000121318562915392,0.147568715575716,0.557,0.357,1
"ZNF106",0.000121428438324536,0.242797883609736,0.616,0.432,1
"LYRM1",0.00012274977278105,-0.202356452710838,0.256,0.131,1
"COL8A1",0.000122843902452227,0.115564377004722,0.409,0.243,1
"AKAP12",0.000123460778734416,0.191858611434038,0.685,0.459,1
"TUBA1A",0.000123998764160986,0.115996582528247,0.803,0.58,1
"PSMG3",0.000125248214657761,0.168225057014036,0.369,0.213,1
"IFI16",0.000126532726220522,0.16082411609828,0.813,0.582,1
"WDR37",0.000126602270701252,0.276407065622223,0.335,0.194,1
"SNUPN",0.000126788339181696,0.470002206775677,0.35,0.206,1
"TLE3",0.000128214428585226,-0.218055059035131,0.433,0.255,1
"TRADD",0.000128306282552825,-0.190125991757186,0.32,0.175,1
"C2CD5",0.000128547735540686,0.209409858441382,0.315,0.18,1
"PRPF40A",0.0001298335166711,0.19904995956589,0.611,0.419,1
"KDELR3",0.000129862391936301,0.5121136499448,0.345,0.201,1
"SNRPF",0.000130134595263911,0.149992100245232,0.621,0.406,1
"JAKMIP2",0.000130213943897467,0.408446643262887,0.251,0.135,1
"PIP4K2A",0.000130509674152682,0.434528461855023,0.429,0.274,1
"PSMG4",0.000130728454387804,0.738354657143981,0.271,0.15,1
"BRD8",0.00013103670395098,-0.312556606320877,0.33,0.18,1
"COX6A1P2",0.000131888729471475,0.199515659566014,0.3,0.17,1
"CYTH2",0.000132057960458262,0.161331220884737,0.281,0.155,1
"RRP1B",0.000132590030426808,0.205642132640591,0.394,0.23,1
"ILK",0.000132666432673078,0.148814551333137,0.621,0.393,1
"FH",0.00013431440681017,0.277914979787224,0.271,0.146,1
"B4GALT7",0.000134549138472237,-0.115889695138895,0.32,0.175,1
"ZSCAN16-AS1",0.000135485969031237,-0.146717573523487,0.379,0.212,1
"SLC25A28",0.000136076274787017,0.25604142523758,0.266,0.142,1
"RP11-51O6.1",0.000136313203898072,0.285828237114435,0.394,0.251,1
"SRSF4",0.000136526378834523,0.134696674553507,0.66,0.457,1
"DPYSL2",0.000137486866558427,0.275101441753457,0.483,0.301,1
"CENPC",0.000138014860174241,0.141645704722182,0.473,0.288,1
"EIF2B4",0.000140796221632153,0.290861541496347,0.261,0.143,1
"RCAN1",0.000140864745899078,0.387516861867568,0.296,0.167,1
"MPHOSPH6",0.000140964196625763,0.12530875012013,0.256,0.137,1
"MYO1C",0.000141170802983846,0.134820824936798,0.345,0.199,1
"ZBTB11",0.000141345361355776,0.175095708464801,0.271,0.145,1
"UBAP2",0.000141656867454912,0.15797922631472,0.345,0.194,1
"STK38L",0.000142185554566096,-0.127700715606188,0.315,0.178,1
"RMDN1",0.000142879120058356,0.143148313085204,0.315,0.18,1
"LEPREL4",0.000143459214549067,0.126619396140449,0.374,0.222,1
"SNRPG",0.000144962634332772,0.122529910200554,0.685,0.465,1
"AMBRA1",0.000146588123738589,0.50605552386236,0.291,0.168,1
"THRB",0.000147046425531665,0.520411213231122,0.251,0.139,1
"QPRT",0.000147588132718438,0.23039017229046,0.429,0.27,1
"PAPD5",0.000150309096254196,-0.186026782623688,0.286,0.157,1
"RQCD1",0.000150857575113553,-0.150532658938377,0.271,0.142,1
"KIAA0430",0.000150894866147799,0.156732013940828,0.374,0.222,1
"ZNF141",0.000151456793895996,0.10267955756223,0.315,0.18,1
"COX20",0.000151876408264628,0.120675709385849,0.478,0.295,1
"ENO1",0.000152158891084478,0.183138015386682,0.833,0.659,1
"NOLC1",0.000152624021917121,-0.294547626799015,0.335,0.188,1
"HADHA",0.000153267975659588,0.198561410409926,0.68,0.437,1
"DEF8",0.000153463552598434,-0.101464881105997,0.281,0.152,1
"LINC00116",0.000153612975825774,0.417206366622303,0.438,0.272,1
"RP11-234A1.1",0.000153945944037269,0.487378466501955,0.458,0.317,1
"COX7A2L",0.000154122757083624,0.19927532203781,0.695,0.514,1
"RPL13P12",0.000154382023473136,0.405041071218125,0.453,0.31,1
"GGNBP2",0.000154458990820029,-0.131539505629167,0.478,0.287,1
"SCML1",0.000156201435387125,0.152413129766901,0.345,0.202,1
"LINC00657",0.000157957042061662,0.135415280861986,0.823,0.569,1
"PTRHD1",0.000161900701834354,0.369115584033051,0.296,0.168,1
"BCAS3",0.000162488968531633,0.281862920294555,0.394,0.248,1
"MARK3",0.00016321271296321,0.170529528884985,0.532,0.353,1
"RPA3",0.000163688957877779,0.280338779552509,0.468,0.285,1
"DUSP22",0.000165458541508718,-0.281870044632953,0.261,0.139,1
"DOCK5",0.00016724087772247,-0.165709287123041,0.281,0.155,1
"MGP",0.000167310540360177,0.429104108237425,0.823,0.678,1
"CCT8",0.00016861882724188,0.138378885085736,0.611,0.41,1
"FAM162A",0.000168983024306259,0.199248923825764,0.542,0.353,1
"RPP30",0.000170051253877712,0.117791721129562,0.3,0.167,1
"AP4M1",0.000170430863831992,0.348855320595874,0.251,0.136,1
"LARP4",0.000170524409713414,0.280160215965617,0.355,0.213,1
"LGALS3BP",0.000170917437697431,0.154637022159706,0.517,0.33,1
"UBE2E2",0.000171548087578118,0.733136498571318,0.498,0.359,1
"MFF",0.000172304519281054,0.16334686929612,0.532,0.336,1
"KIAA1033",0.0001725736838102,0.140957122194725,0.438,0.265,1
"ZDHHC4",0.00017338789392121,-0.129381121179394,0.379,0.215,1
"SF3A2",0.000175018281785259,0.249174821326114,0.379,0.231,1
"TSC1",0.000176041661836303,-0.217640625517548,0.276,0.149,1
"MAML2",0.00017621874151501,0.144477661759262,0.768,0.556,1
"TMSB4X",0.000177571335886235,-0.662650007285922,0.966,0.93,1
"SSBP1",0.000179233523736935,0.269391305515758,0.704,0.483,1
"IPO5",0.000179697901497682,-0.132245792780844,0.429,0.257,1
"SURF6",0.00017992707913165,0.203940836674569,0.276,0.151,1
"RING1",0.00017995805898419,0.257516382399335,0.429,0.262,1
"ALG14",0.000180274774588022,0.249317914568402,0.305,0.174,1
"CCDC102A",0.000181780306997352,0.281251249411381,0.251,0.135,1
"FAM174A",0.000182286644150478,0.156797806917536,0.286,0.159,1
"PPM1A",0.000182659142635408,-0.141239549406512,0.355,0.199,1
"SYT11",0.000183292499511734,0.563892151572551,0.266,0.151,1
"PKNOX1",0.000183329511792171,0.253267703594454,0.256,0.138,1
"ARL16",0.000183480563000148,-0.104610257768406,0.488,0.284,1
"ARL8B",0.000184419661390862,-0.168664824802469,0.448,0.267,1
"PHF14",0.000184508523308881,0.115343301290992,0.66,0.453,1
"HSPH1",0.000185295504399726,-0.400618104617768,0.665,0.409,1
"ARFRP1",0.000185443760755172,0.15769302397189,0.374,0.218,1
"AHDC1",0.000185550177586274,-0.168379482262738,0.335,0.187,1
"PSPC1",0.000186474011819831,0.12691416774591,0.365,0.215,1
"COPS3",0.000187718548073112,0.17065360518702,0.335,0.191,1
"EIF4H",0.0001881500510085,0.152724871639622,0.709,0.499,1
"PRDX3",0.000188271086809277,0.165415147952144,0.448,0.284,1
"MTRNR2L9",0.000190087307508117,-0.102886589079738,0.404,0.252,1
"ZNF397",0.00019186218016993,0.17826925306466,0.286,0.16,1
"SMIM14",0.000191876188177246,0.229483044884923,0.424,0.263,1
"PPIH",0.000192698668425754,0.252561607612041,0.33,0.19,1
"CD2BP2",0.000193013348650483,0.138815554194704,0.399,0.241,1
"CNOT8",0.000193013523117069,-0.109241524319133,0.32,0.178,1
"MGMT",0.000194515011160888,0.128836705665965,0.591,0.381,1
"VWA1",0.000195289283650871,0.309026938932774,0.389,0.239,1
"NUDT21",0.000195415751175936,-0.148408214572095,0.355,0.202,1
"SMEK1",0.000195464031713361,-0.13841856392245,0.498,0.302,1
"C19orf70",0.000195828227388887,0.137183112770731,0.631,0.415,1
"LATS1",0.000196505317158815,0.188019031451233,0.389,0.239,1
"COL12A1",0.000196600439625229,0.133668183142186,0.67,0.456,1
"MRPS2",0.000196652938908754,0.1903404553771,0.315,0.178,1
"HTT",0.000197993764914676,0.252169352980428,0.409,0.257,1
"FRMD4A",0.000198495241754418,0.594770023356765,0.581,0.428,1
"EVI5",0.000199250265814285,0.164012349153804,0.507,0.33,1
"EP400",0.000201520459596061,-0.147345738404832,0.365,0.209,1
"RAB4A",0.000203258877253556,0.191728296170228,0.433,0.269,1
"HSBP1L1",0.000204355938912012,0.475045065049686,0.251,0.138,1
"HIPK3",0.000205461987817276,0.201091876212544,0.537,0.358,1
"PPP1R35",0.000206367392836807,0.102529113746856,0.433,0.264,1
"FUCA1",0.000207041956242291,-0.194527511268881,0.276,0.149,1
"RP11-37B2.1",0.000209253003819546,0.253644943868438,0.3,0.173,1
"PDHB",0.000211096167134859,0.103811629647746,0.438,0.265,1
"PLRG1",0.000211798421109613,0.128516360050259,0.315,0.178,1
"NRP2",0.000213478539139261,0.237231399782535,0.621,0.447,1
"SYPL1",0.000213954113401,0.306123418353179,0.567,0.373,1
"RFTN1",0.000215011973427365,0.28011806511574,0.256,0.141,1
"KRIT1",0.000215110342302836,0.177223134866697,0.522,0.338,1
"OTUD5",0.000217494744342191,-0.167667754032504,0.355,0.201,1
"CYGB",0.000217794633484802,0.109260275649258,0.547,0.35,1
"ZDHHC21",0.000217858205758679,0.17678729536534,0.35,0.203,1
"KTN1",0.000218445385080949,0.227884712800992,0.783,0.587,1
"CCDC174",0.000218680981380859,-0.132842180115571,0.36,0.207,1
"PRMT1",0.000221921077392948,0.150636288127604,0.66,0.466,1
"NFATC3",0.000223414029647475,-0.179616180261849,0.36,0.204,1
"MRPL13",0.000224863430249192,0.245242276041461,0.394,0.236,1
"ATP5J",0.000225346656744437,0.167163597906767,0.828,0.627,1
"ZNF75A",0.000225830017039532,-0.163797381947156,0.286,0.157,1
"ATIC",0.000225854259910166,0.316236544562666,0.271,0.146,1
"SORBS1",0.000226957096562113,0.210981035562997,0.374,0.229,1
"DCAKD",0.000228489621953962,-0.114028924896352,0.286,0.157,1
"USP7",0.000228718343303576,-0.253453286167866,0.424,0.243,1
"KLHDC2",0.000228765493178948,0.179120978246728,0.36,0.208,1
"PBX2",0.000232476083162288,0.141383088526345,0.271,0.147,1
"SMAD2",0.000234529910106164,-0.100505998699837,0.424,0.259,1
"CYP1B1",0.00023543671848505,0.410297919502689,0.266,0.148,1
"NDUFV3",0.000236522258537754,0.133843912067302,0.557,0.369,1
